job_title,company,salary,location,posted,job_url,company_url,source_page,summary
Senior Embedded Engineer - Signing Bonus Up To 60M,Pro Công ty Cổ phần Tập đoàn Karofi,,,,https://www.topcv.vn/viec-lam/senior-embedded-engineer-signing-bonus-up-to-60m/1880014.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-karofi/201109.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT FPT SOFTWARE FPT Software, a subsidiary of FPT Group, is a leading global IT service provider headquartered in Vietnam. With 33,000+ employees in 88 offices across 30 countries, we serve 1,100+ clients, including 96 Fortune 500 companies. We believe diversity fuels innovation and strive to create an inclusive workplace where talents of all backgrounds thrive. We welcome expatriates and international professionals to bring fresh perspectives and help shape the future of technology JOB OVERVIEW • AUTOSAR BSW platform development & verification with ETAS ISOLAR Technology cover • Common communication protocol such as: CAN, ETH, LIN, DIAG • ASPICE / Functional safety • AUTOSAR Classic (Rte, Os, Crypto, etc.) RESPONSIBILITIES We define the role as following: Specific activities • Working on project related AUTOSAR platform-based ETAS ISOLAR for OBC, DCDC, ICCU • Collaborate with customer project team in Korea to define technical problems and solutions, define quality o"
Embedded Linux Engineer (BSP),CÔNG TY TNHH MIJO CONNECTED VIETNAM,,,,https://www.topcv.vn/viec-lam/embedded-linux-engineer-bsp/1809847.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT FPT SOFTWARE FPT Software, a subsidiary of FPT Group, is a leading global IT service provider headquartered in Vietnam. With 33,000+ employees in 88 offices across 30 countries, we serve 1,100+ clients, including 96 Fortune 500 companies. We believe diversity fuels innovation and strive to create an inclusive workplace where talents of all backgrounds thrive. We welcome expatriates and international professionals to bring fresh perspectives and help shape the future of technology. RESPONSIBILITIES Five Linux package • Maintain VLP/G, VLP/V, and VLP/F for RZ/G2x-G1x, RZ/V2x, and RZ/Five: Yocto 3.1 based build system, Linux BSP (bootloaders, CIP SLTS Linux kernel v5.10 cip, device drivers, etc.), Linux middleware and application framework (Qt, Gecko, Docker, etc.), Security Package (Secure Boot, OPTEE, Security IP support) • Maintain: Yocto 2.4 based build system, Linux BSP (bootloaders, CIP SLTS Linux kernel v4.19 cip, device drivers, etc.), Linux middleware and ap"
Embedded C Engineer,FPT Software,,,,https://www.topcv.vn/viec-lam/embedded-c-engineer/1863495.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT FPT SOFTWARE FPT Software, a subsidiary of FPT Group, is a leading global IT service provider headquartered in Vietnam. With 33,000+ employees in 88 offices across 30 countries, we serve 1,100+ clients, including 96 Fortune 500 companies. We believe diversity fuels innovation and strive to create an inclusive workplace where talents of all backgrounds thrive. We welcome expatriates and international professionals to bring fresh perspectives and help shape the future of technology. RESPONSIBILITIES • Develop and execute validation plans for automotive systems following ASPICE strategy. • Design and implement test cases to validate software and hardware components against specifications and requirements. • Conduct functional, performance, and reliability testing to identify and resolve issues. • Collaborate with cross-functional teams, including software developers, hardware engineers, and system architects, to ensure comprehensive validation coverage. • Analyze tes"
Intern Hardware/Embedded Engineer,Pro CÔNG TY CỔ PHẦN DỊCH VỤ CÔNG NGHỆ TIN HỌC HPT,,,,https://www.topcv.vn/viec-lam/intern-hardware-embedded-engineer/1884365.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-cong-nghe-tin-hoc-hpt/141408.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Công ty TNHH Casso mang đến cơ hội thực tập cho các bạn trẻ đam mê công nghệ, đặc biệt trong lĩnh vực lập trình nhúng, IoT và Robotics. Chương trình hướng đến việc tìm kiếm, đào tạo và “ươm mầm” những tài năng có tiềm năng trở thành Kỹ sư phát triển giải pháp IoT & Robotics trong tương lai. Tại đây, bạn sẽ đồng hành cùng Casso trong việc nghiên cứu, thiết kế và triển khai các sản phẩm phần cứng, hệ thống nhúng, ứng dụng tự động hóa tiên phong tại Việt Nam và khu vực Đông Nam Á. Mô tả công việc: - Hỗ trợ team và mentor triển khai các project IoT/Robotics: từ thiết kế, lập trình firmware, đến kiểm thử phần cứng. - Có cơ hội tham gia trực tiếp vào các dự án POC: đưa ra giải pháp kỹ thuật, kiểm thử thiết bị và đề xuất cải tiến. - Nghiên cứu, phân tích hiệu năng hệ thống, tối ưu code nhúng và tài nguyên thiết bị. Yêu cầu ứng viên - Sinh viên năm 3-4 hoặc mới tốt nghiệp các ngành: Khoa học máy tính, Kỹ thuật máy tính, Điện – Điện tử, Cơ điện tử, Tự động hóa, IoT Embedded Syst"
Embedded Linux Engineer - Kỹ Sư Lập Trình Nhúng,Công ty Cổ phần Công nghệ Pavana,,,,https://www.topcv.vn/viec-lam/embedded-linux-engineer-ky-su-lap-trinh-nhung/1479744.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-pavana/73611.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Tham gia vào toàn bộ quá trình nghiên cứu phát triển sản phẩm thiết bị, phần mềm và nền tảng cloud, IoT, AI. Tham gia phân tích yêu cầu, thiết kế kiến trúc hệ thống, thiết kế phần mềm nhúng. Chịu trách nhiệm phát triển firmware thiết bị, phần mềm nhúng, core AI. Phối hợp với các thành viên trong dự án để đảm bảo dự án thành công và đúng tiến độ. Nghiên cứu và áp dụng các công nghệ mới Yêu cầu ứng viên Tốt nghiệp Đại học chuyên ngành Điện tử viễn thông, CNTT hoặc các chuyên ngành liên quan. Có tối thiểu 2 năm kinh nghiệm ở vị trí lập trình nhúng, IoT hoặc vi điều khiển. Nắm vững và sử dụng thành thạo C/C++ và Shell. Có khả năng lập trình Java, Python là lợi thế. Có kiến thức và khả năng lập trình nâng cao: socket, multi-thread, child-process, inter-process communication. Có kiến thức và kinh nghiệm làm việc với Linux Kernel, Drivers. Có kiến thức cơ bản về Networking. Thành thạo các công cụ quản lý soucrce code: GIT Am hiểu về quy trình phát triển phần mềm, có kiến thức "
Fresher Embedded,CÔNG TY TNHH MIJO CONNECTED VIETNAM,,,,https://www.topcv.vn/viec-lam/fresher-embedded/1843141.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc - FPT Software HCM đang tìm kiếm các bạn sinh viên sắp ra trường để tham gia vào các dự án phát triển phần mềm với quy mô lớn. - Có cơ hội học tập và làm việc trong các dự án thực tế với các khách hàng lớn của công ty đến từ Nhật Bản, Hàn Quốc, Trung Quốc, Mỹ… - Được tham gia khóa đào tạo chuyên sâu về lập trình Embedded từ 3-6 tháng Yêu cầu ứng viên - Sinh viên đã hoặc sắp tốt nghiệp chuyên ngành Hệ thống nhúng, Khoa học máy tính, Điện tử-Tự động hóa, hoặc các chuyên ngành liên quan,… - Có background về C/C++/Embedded tốt - Có kinh nghiệm về MCU như STM32, PIC, NXP,... là một lợi thế - Tư duy lập trình, kỹ năng giải quyết vấn đề tốt - Tham gia đào tạo/làm việc Full-time từ Thứ 2 - Thứ 6 (8h00-17h00) - Tiếng Anh tương đương Toeic 650 trở lên hoặc Tiếng Nhật tương đương N3+ trở lên Quyền lợi - Sau đào tạo có cơ hội trở thành nhân viên chính thức tại FPT Software - Trải nghiệm văn hóa đặc trưng, môi trường làm việc hiện đại bậc nhất Việt Nam tại các Campus của FPT Softwar"
Embedded Linux Engineer - Signing Bonus Up To 60M,NashTech,,,,https://www.topcv.vn/viec-lam/embedded-linux-engineer-signing-bonus-up-to-60m/1695828.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/nashtech/7268.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT COMPANY At FPT Software, we believe that diversity drives innovation. We are dedicated to creating an inclusive environment where people from all backgrounds, nationalities, ethnicities, genders, and abilities can thrive. We actively seek diverse talent, including expatriates, to enrich our team with unique perspectives that will contribute to our continued growth and success. Our commitment to equity ensures that all employees have the resources and support they need to excel. If you’re an expatriate or international professional seeking an inclusive, global workplace, we encourage you to apply and help us shape the future of technology together. JOB OVERVIEW • We are a dynamic and innovative outsourcing team dedicated to delivering high-quality software solutions for our clients. Our team specializes in embedded systems and networking, working on cutting-edge projects for leading broadband companies. We pride ourselves on fostering a collaborative and supportive"
Embedded Engineer,CÔNG TY TNHH MIJO CONNECTED VIETNAM,,,,https://www.topcv.vn/viec-lam/embedded-engineer/1878871.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ● Phát triển middleware, system service và application layer trên Embedded Linux (Yocto/Buildroot). ● Bring-up và tùy chỉnh Linux kernel, cấu hình và tích hợp driver (V4L2, ISP, peripheral). ● Thiết kế và triển khai API điều khiển (focus/ zoom/ iris), quản lý peripheral qua I2C, SPI, UART, PWM. ● Kết nối camera với flight controller (MAVLink, OSDK, CAN) và tối ưu video streaming với latency thấp. ● Tích hợp camera với gimbal, ground station, expose API điều khiển từ xa. ● Debug và tối ưu hệ thống (latency, memory, CPU, power), profiling hiệu suất, log analysis. ● Phối hợp với các cross-team để đảm bảo hệ thống hoạt động ổn định, hiệu suất cao. Yêu cầu ứng viên ● Tốt nghiệp đại học chuyên ngành Điện tử – Viễn thông, Kỹ thuật Máy tính, Tự động hóa, Cơ điện tử hoặc tương đương. ● Ít nhất 2 năm kinh nghiệm trong lập trình nhúng, đặc biệt là phát triển phần mềm trên các nền tảng Linux Embedded: Yocto, Buildroot, U-Boot, Device Tree. ● Thành thạo trong việc lập trình với C, C"
Kỹ Sư Nhúng,Công ty Cổ phần Tập đoàn Song Nam,,,,https://www.topcv.vn/viec-lam/ky-su-nhung/1876400.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-song-nam/145985.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Lập trình hệ thống nhúng cho vi điều khiển, máy tính nhúng (Lập trình BSP (board support package), lập trình giao thức truyền thông cho RS485, CAN, mạng không dây (Wifi, Lora, BT,…), lập trình hệ thống logic vận hành, thuật toán điều khiển, giao diện người dùng). Thiết kế PCB cho các mạch điều khiển logic, mạch bảo vệ cho AGV. Thiết kế hệ thống điện cho AGV và các hệ thống tự động hóa khác (thiết kế bản vẽ kỹ thuật điện, tổng hợp vật tư, theo dõi sản xuất sản phẩm mẫu). Phối hợp làm việc với các bộ phận khác trong quá trình nghiên cứu, chế tạo, thử nghiệm, cải tiến sản phẩm, sản xuất. Các công việc khác theo yêu cầu của cấp trên trực tiếp và Ban Giám đốc. Yêu cầu ứng viên Thành thạo lập trình C/C++ Ưu tiên am hiểu kiến trúc vi điều khiển, có kinh nghiệm sử dụng các ngoại vi như UART, I2C, SPI, CAN,… Có kiến thức lập trình, xử lý đa luồng trên FreeRTOS, multi-thread, multi-process trên Linux. Am hiểu về các bộ điều khiển phổ biến như PID, Fuzzy Logic,…. Có kiến thức về b"
Fresher C/Embedded,Công ty Cổ phần Công nghệ Pavana,,,,https://www.topcv.vn/viec-lam/fresher-c-embedded/1795808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-pavana/73611.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc FPT Software Hà Nội cần tuyển 15 Fresher Foundation Automotive tham gia Chương trình đào tạo tân binh và làm việc trực tiếp tại các dự án hàng đầu trong lĩnh vực Automative – Nhóm Phần mềm chịu trách nhiệm phát triển phần mềm cho các sản phẩm ô tô. Thiết kế và phát triển các thành phần phần mềm nhúng; làm việc với các nhóm kiến ​​trúc để tạo ra các thành phần phần mềm có thể sử dụng lại, tài liệu hỗ trợ và hướng dẫn tích hợp... Chương trình đào tạo tân binh Fresher Foundation Automotive là chương trình được xây dựng nhằm giúp các tân binh của FPT Software có cơ hội tìm hiểu và hệ thống lại các kiến thức C/ Embedded, Autosar và học hỏi quy trình phát triển phần mềm trước khi tham gia vào các dự án thực tế trong lĩnh vực Automative. Nội dung khóa học bao gồm các phần: Lập trình C/C++ Làm việc với ngôn ngữ lập trình C, C++, OOP, thao tác file, con trỏ, sử dụng structure, hiểu cấu trúc dữ liệu và giải thuật. Làm việc với Visual Studio/Code: Block to create applications, pro"
"Kỹ Sư Phần Mềm Nhúng - Thiết Bị Y Tế (Hệ Điều Hành Thời Gian Thực, Phát Triển UI)",CÔNG TY TNHH TƯ VẤN ĐẦU TƯ AGIS,,,,https://www.topcv.vn/viec-lam/ky-su-phan-mem-nhung-thiet-bi-y-te-he-dieu-hanh-thoi-gian-thuc-phat-trien-ui/1857152.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tu-van-dau-tu-agis/233173.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Nơi làm việc (Tên công ty): :Nihon Kohden Corporation Địa điểm làm việc: R TECHNO VIETNAM CO., LTD Ngày phỏng vấn: ngày 03 tháng 10 (Thứ Sáu) Ngày bắt đầu làm việc: ngày 4 tháng 11 năm 2025 (dự kiến) Thiết bị y tế là những sản phẩm có ý nghĩa xã hội cao, giúp ""bảo vệ tính mạng con người"". Bạn sẽ tham gia vào việc phát triển phần mềm cho các thiết bị như máy AED và máy theo dõi sinh học, góp phần đưa những thiết bị y tế tiên tiến ra thị trường. Bạn sẽ đảm nhận một vai trò quan trọng trong việc kết hợp giao diện người dùng (UI) có tính dễ sử dụng cao được phát triển bằng Qt và hệ thống điều khiển có độ tin cậy cao trên hệ điều hành thời gian thực để hiện thực hóa ""sự an toàn và bảo mật"" mà môi trường y tế yêu cầu. Đây là một môi trường lý tưởng cho những ai muốn ""kết nối năng lực kỹ thuật để đóng góp cho xã hội"" và ""thử thách phát triển phần mềm với độ an toàn cao"". Nội dung công việc - Phát triển phần mềm nhúng cho các thiết bị y tế như máy AED và máy theo dõi sinh học. "
Embedded Android AOSP Developer,Công ty Cổ Phần Bản Viên,,,,https://www.topcv.vn/viec-lam/embedded-android-aosp-developer/1869313.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ban-vien/27248.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Build, configure, and maintain AOSP for custom hardware. Port BSPs, manage device trees, and debug build issues. Integrate drivers and HALs (display, audio, sensors, connectivity). Modify Android framework and system services. Customize and cross-compile Linux kernels and modules. Use adb, fastboot, logcat, dmesg, perf, gdb, and strace for debugging Yêu cầu ứng viên 3+ years AOSP/embedded Android/Linux development. Experience in C, C++, Java, Kotlin. Experience with Soong, Make, repo, Gerrit Skilled in hardware bring-up, HAL integration, and kernel customization. Proficient with system debugging tools and scripting. Bachelor’s or Master’s degree in Computer Science, Electronics, or related field. Preferred Experience: Experience with Qualcomm, MediaTek, or Rockchip SoCs. Knowledge of CTS/VTS/GTS, SELinux, Verified Boot. Experience with WearOS. Quyền lợi Competitive Salary (Up to 5,000 USD - based on your level) Full statutory social, and unemployment insurance. Premium "
Senior Embedded Autosar Engineer - Signing Bonus Up To 60M,NashTech,,,,https://www.topcv.vn/viec-lam/senior-embedded-autosar-engineer-signing-bonus-up-to-60m/1830019.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/nashtech/7268.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT COMPANY At FPT Software, we believe that diversity drives innovation. We are dedicated to creating an inclusive environment where people from all backgrounds, nationalities, ethnicities, genders, and abilities can thrive. We actively seek diverse talent, including expatriates, to enrich our team with unique perspectives that will contribute to our continued growth and success. Our commitment to equity ensures that all employees have the resources and support they need to excel. If you’re an expatriate or international professional seeking an inclusive, global workplace, we encourage you to apply and help us shape the future of technology together. RESPONSIBILITIES As successful candidates • You will take part in multi-million project for high-profile customer. • You will design solution for embedded software used in a car such as Autosar software. • You have a great career advance to expand your horizon not only in automotive industry but also the international wo"
Kĩ Sư IT - Nhúng,Công ty TNHH Công Nghệ Việt,,,,https://www.topcv.vn/viec-lam/ki-su-it-nhung/1375749.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-viet/98891.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Làm việc tại Nhật Bản Phần mềm nhúng (Embedded Software) ◇Phát triển máy thu thanh DVD ・Chủ yếu phát triển phần kiểm soát liên quan đến âm thanh, hình ảnh. ・Phát triển phần mềm middleware, firmware ・Thực hiện test từng bộ phận (unit test), test kết hợp (integration test),test hệ thống (system test), kiểm tra những vị trí bị lỗi, [Môi trường phát triển] Linux, C (sử dụng một phần Assembler) ◇Phát triển hệ thống hỗ trợ vận hành (ADAS) cho xe ô tô ・Phát triển hệ thống hộ trợ vận hành tân tiến kết hợp 3 yếu tố là cảm biến rada (rada sensor), cảm biến camera (camera sensor), tia hồng ngoại. ・Phát triển kiến trúc, logic (development), code, test, phân tích lỗi. [Môi trường phát triển] C, Assembler, OSレス, Linux, Windows v..v ◇Phát triển thiết bị chẩn đoán sóng siêu âm ・Phát triển ứng dụng liên kết hệ thống trong bệnh viện, ứng dụng của bên DB lưu giữ dữ liệu, ứng dụng quản lý danh sách bệnh nhân. ・Nghiên cứu thông số kĩ thuật, thiết kế cơ bản, thiết kế nội dung chi tiết, code,"
Embedded Engineer (Compiler),CÔNG TY TNHH MIJO CONNECTED VIETNAM,,,,https://www.topcv.vn/viec-lam/embedded-engineer-compiler/1865358.html?ta_source=JobSearchList_LinkDetail&u_sr_id=cKa1RZ4M9CuqLyNEdfIc7Pa5VMPkZhUAemhDr8rv_1758750319,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc • Participate in the development, maintenance, and optimization of compiler tools. • Collaborate with senior engineers to implement features, fix bugs, and enhance compiler performance. • Assist in testing, debugging, and validating compiler functionalities. • Contribute to documentation and provide support for internal teams using compiler tools. Yêu cầu ứng viên MUST HAVE • Bachelor’s Degree or above in Electronic Engineering, Telecommunication, Computer Science, Computer Engineering, Automation, Information Technology or equivalent. • At least 1 year of experience at the same field. • Strong knowledge of C/C++ and Assembly language. • Familiar with source code management tools such as SVN and Git. • Basic understanding of IDEs and compiler concepts. • Good communication skills and ability to work effectively in a team. • Good English skills (both verbal and written). • Commitment to long-term collaboration and work stability. Quyền lợi • 13th Salary + Performance Bon"
Kỹ Sư Phần Mềm Nhúng - Senior,CÔNG TY TNHH TRƯỜNG DOANH NHÂN HBR,https://www.topcv.vn/viec-lam/ky-su-phan-mem-nhung-senior/1884101.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-tnhh-truong-doanh-nhan-hbr/165142.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc - Tham gia vào quá trình phát triển và tối ưu cho sản phẩm chú trọng các công việc về thiết kế các thành phần của phần mềm. - Phân tích yêu cầu và xây dựng đặc tả (System Requirement Spec). - Thiết kế HLD (High Level Design) cho phần mềm. - Thiết kế LLD cho các module thành phần. Yêu cầu ứng viên - Tốt nghiệp Đại học chuyên ngành CNTT hoặc ĐTVT - Có ít nhất 3 năm kinh nghiệm làm về phần mềm nhúng Linux, MCU hoặc Android Yêu cầu bắt buộc: - Thành thạo với cấu trúc system files của hệ điều hành Linux. - Thành thạo về lập trình C cơ bản: Makefile, biến, mảng, con trỏ, cấp phát bộ nhớ, File, List, Socket, Timer, Lock, Shared memory, Thread,... - Thành thạo việc sử dụng cross-compiler. - Có kinh nghiệm ngôn ngữ kịch bản: Shell script,... - Có kinh nghiệm lập trình với các drivers cho các phần cứng như: Wireless, USB, Flash, điều khiển I/O,... - Có kinh nghiệm lập trình Web cấu hình của thiết bị nhúng sử dụng HTML, CSS và JS. - Có kiến thức về Kernel Networking Data Path. - C",,,
Embedded Software Engineer (1 Year Contractor),CÔNG TY TNHH ASIA PLUS VIỆT NAM,https://www.topcv.vn/viec-lam/embedded-software-engineer-1-year-contractor/1886733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-tnhh-asia-plus-viet-nam/189943.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc This position will be contracted through Bosch’s external vendor under a one-year agreement. Develop and maintain embedded software for automotive systems, based on AUTOSAR Classic. Collaborate with cross-functional teams to ensure seamless integration of software components. Conduct code reviews and ensure best practices are followed in software development. Optimize software performance and memory usage for resource-constrained embedded systems. Develop and execute unit tests and integration tests to ensure software quality and reliability. Troubleshoot and debug complex software issues in embedded automotive systems. Participate in the full software development lifecycle, from requirements analysis to deployment and maintenance. Stay updated with the latest AUTOSAR specifications and implement compliant software solutions. Contribute to the development of software architecture and design documents. Collaborate with hardware engineers to ensure optimal software-hardwa",,,
Trưởng Bộ Phận Phát Triển Phần Mềm Nhúng,CÔNG TY TNHH SOFTFLEX LLC,https://www.topcv.vn/viec-lam/truong-bo-phan-phat-trien-phan-mem-nhung/1848615.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/cong-ty-tnhh-softflex-llc/193482.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Quản lý và dẫn dắt đội ngũ kỹ sư firmware (3–10 người), phân công công việc, kiểm soát tiến độ và đảm bảo chất lượng dự án. Thiết kế kiến trúc firmware cho các sản phẩm gia dụng thông minh: bếp từ, tủ lạnh, điều hòa, bình nóng lạnh. Phát triển và tối ưu firmware liên quan đến điều khiển công suất, cảm biến, giao tiếp người dùng (UI), kết nối IoT (Wi-Fi, BLE, MQTT). Đảm bảo firmware ổn định, an toàn, tiết kiệm năng lượng, tương thích với phần cứng do đội Hardware phát triển. Phối hợp với Hardware, QA, Product Manager để phát triển sản phẩm từ ý tưởng đến thương mại hóa. Xây dựng và duy trì coding standard, code review, unit test, CI/CD pipeline. Đào tạo, mentor kỹ sư firmware trong team, nâng cao năng lực chuyên môn và kỹ năng. Nghiên cứu, đánh giá công nghệ mới (MCU, RTOS, giao thức IoT) để ứng dụng vào sản phẩm. Báo cáo tiến độ, rủi ro và đề xuất giải pháp cho Ban giám đốc. Yêu cầu ứng viên Kỹ năng chuyên môn Tốt nghiệp đại học chuyên ngành: Điện tử, Tự động hóa, CNTT,",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/firmware-engineer/1842077.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/tro-ly-ung-dung-ai-domain-erp-edtech-senior-ba/1883817.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
Chuyên Viên Phân Tích Công Nghệ/Middle BA,VNPT Technology - Công ty Cổ phần Công nghệ Công nghiệp Bưu chính viễn thông,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-cong-nghe-middle-ba/1883006.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,https://www.topcv.vn/cong-ty/vnpt-technology-cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong/23782.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc 1. Nghiên cứu & Đề xuất công cụ AI Khảo sát, đánh giá và lựa chọn các công cụ AI phù hợp cho từng phòng ban. Đưa ra đề xuất tối ưu dựa trên hiệu quả, chi phí và khả năng ứng dụng thực tế. 2. Thử nghiệm & Đóng gói giải pháp Thiết kế quy trình thử nghiệm AI theo từng nghiệp vụ cụ thể. Phối hợp cùng các team liên quan để test, lấy feedback và tinh chỉnh trước khi triển khai chính thức. 3. Theo dõi tiến độ & Tối ưu ứng dụng AI Làm việc trực tiếp với các lead phòng ban để đảm bảo tiến độ triển khai theo kế hoạch. Báo cáo định kỳ, đánh giá hiệu quả và đề xuất cải tiến kịp thời. 4. Đóng gói & Triển khai cho khách hàng Hoàn thiện quy trình AI nội bộ trước khi thương mại hóa sản phẩm. Đồng hành cùng team Kinh doanh trong việc giới thiệu, triển khai cho khách hàng. Hỗ trợ khách hàng sử dụng, ghi nhận phản hồi để tối ưu sản phẩm. 5. Báo cáo & Phát triển sản phẩm Cập nhật tiến độ nghiên cứu, thử nghiệm và triển khai hàng tuần. Đánh giá hiệu quả thực thi, đưa ra định hướng tiếp theo",,,
www.topcv.vn,,https://www.topcv.vn/viec-lam/tro-ly-cong-nghe-senior-ba/1882982.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GH775aZ8QFFYgt890QxyYDACv1PkrhtpqbEoezy7_1758751024,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,,,,
